Files,Contact,Client,Site,Student,Status,Time,Money,Other,Academic,Accommodation,Completed
Existing,Email,H'Rood Student,Potterow,Research,EU,04/12/2013 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,,Potterow,,Home,04/12/2013 00:00:00,,Uni Info;,,,TRUE
New,Visit,,Potterow,UG,Home,04/12/2013 00:00:00,,,Change of Program;,,FALSE
New,Visit,Little France,Potterow,UG,EU,04/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,,,04/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,UG,Home,04/12/2013 00:00:00,,Health;Personal;,Special Circumstances;,,FALSE
New,Visit,,Potterow,,Home,04/12/2013 00:00:00,,EUSA/TAP info ;,,,FALSE
New,Visit,,Potterow,,,04/12/2013 00:00:00,,Uni Info;,,,TRUE
Existing,Visit,,Potterow,UG,Home,04/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Visit,,Potterow,UG,Home,04/12/2013 17:01:42,Discretionary Fund;Small Loans;,,,,TRUE
Existing,Email,,Potterow,UG,Home,05/12/2013 09:26:43,Discretionary Fund;,,,,FALSE
New,Visit,ECA,Potterow,UG,Home,05/12/2013 09:49:30,Small Loans;,,,,TRUE
New,Phone,,Potterow,UG,Int'l,05/12/2013 11:24:19,,,,Tenancy;,TRUE
Existing,Visit,,Potterow,,,05/12/2013 11:31:35,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,05/12/2013 11:31:35,,C Card;,,,TRUE
New,Email,,Potterow,,Home,05/12/2013 00:00:00,,EUSA/TAP info ;,,Tenancy;,TRUE
New,Email,,Potterow,,Int'l,05/12/2013 00:00:00,,,,Uni Accom;,FALSE
New,Visit,,Potterow,,Int'l,05/12/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
Existing,Visit,GS Student,Potterow,Other,Int'l,05/12/2013 13:31:08,,,Discipline;,,FALSE
New,Visit,GS Student,Potterow,UG,Int'l,05/12/2013 00:00:00,,,Progression;Change of Program;,,FALSE
New,Visit,ECA,Potterow,UG,Home,05/12/2013 00:00:00,Discretionary Fund;Small Loans;Funding;,,,Uni Accom;,FALSE
Existing,Visit,,Potterow,,,05/12/2013 14:00:37,,C Card;,,,TRUE
New,Visit,,Potterow,UG,EU,05/12/2013 14:35:30,,,,Tenancy;Deposits;,TRUE
New,Phone,,Potterow,,Home,05/12/2013 00:00:00,SAAS/SFE;Fees;,,,,FALSE
Existing,Phone,GS Student,Potterow,UG,Home,05/12/2013 00:00:00,SAAS/SFE;Fees;,,,,FALSE
New,Visit,,Potterow,,,05/12/2013 00:00:00,,,,Deposits;,TRUE
New,Visit,,Potterow,,,05/12/2013 00:00:00,,City Info;,,,TRUE
New,Visit,,Potterow,UG,Home,05/12/2013 00:00:00,Benefits;,,,,TRUE
New,Visit,,Potterow,,,05/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,UG,Home,05/12/2013 00:00:00,,Uni Info;,,,TRUE
Existing,Visit,,Potterow,,,05/12/2013 00:00:00,,C Card;,,,FALSE
New,Email,,Potterow,UG,Home,05/12/2013 00:00:00,,,,Council Tax;,TRUE
Existing,Visit,,Potterow,UG,,05/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,GS Student,Potterow,UG,,05/12/2013 00:00:00,,,Academic Appeal;Misconduct;,,FALSE
Existing,Visit,,Potterow,,,05/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Email,,Potterow,,Home,05/12/2013 00:00:00,,EUSA/TAP info ;,,,FALSE
Existing,Visit,,Potterow,UG,Home,05/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Email,GS Student,Potterow,UG,,06/12/2013 09:28:29,,,Misconduct;,,FALSE
Existing,Email,,Potterow,,,06/12/2013 09:29:17,,EUSA/TAP info ;,,,FALSE
New,Visit,GS Student,Potterow,UG,Home,06/12/2013 00:00:00,,Uni Info;Personal;,Special Circumstances;,,FALSE
New,Visit,Little France,Potterow,UG,Home,06/12/2013 09:59:13,,EUSA/TAP info ;,,,TRUE
New,Email,,Potterow,UG,Home,06/12/2013 11:16:52,Discretionary Fund;,,,,TRUE
New,Email,,Potterow,,,06/12/2013 00:00:00,,Employment;Legal;,,,TRUE
Existing,Email,,Potterow,UG,Home,06/12/2013 00:00:00,Discretionary Fund;Small Loans;,Uni Info;Health;,,,TRUE
Existing,Visit,KB Student,Potterow,UG,EU,06/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Visit,H'Rood Student,Potterow,UG,Home,06/12/2013 00:00:00,Debt;,,,,FALSE
Existing,Visit,,Potterow,,,06/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,06/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,06/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,,06/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,06/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,,06/12/2013 14:30:15,,,,Accom search ;,TRUE
New,Visit,,Potterow,,,06/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,KB Student,Potterow,UG,Home,06/12/2013 00:00:00,,,Change of Program;,,FALSE
New,Visit,,Potterow,,Int'l,06/12/2013 00:00:00,,Health;,,,FALSE
New,Visit,,Potterow,UG,Home,06/12/2013 00:00:00,,,,Council Tax;,FALSE
New,Visit,,Potterow,UG,Home,06/12/2013 00:00:00,,Crime;Consumer;,,,FALSE
Existing,Visit,,Potterow,,,06/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Email,,Potterow,UG,Home,06/12/2013 00:00:00,,Crime;Consumer;,,,FALSE
New,Visit,,Potterow,UG,Int'l,06/12/2013 00:00:00,Small Loans;,,,,TRUE
New,Visit,,Potterow,UG,Home,06/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Visit,,Potterow,UG,Home,06/12/2013 00:00:00,,,,Council Tax;,FALSE
New,Visit,KB Student,Potterow,UG,Home,06/12/2013 00:00:00,,,Academic Appeal;Special Circumstances;,,FALSE
New,Visit,ECA,Potterow,UG,Home,06/12/2013 00:00:00,,,Special Circumstances;,,TRUE
Existing,Phone,GS Student,Potterow,UG,Home,06/12/2013 16:02:15,,Uni Info;,Complaint (Academic) ;,,TRUE
Existing,Visit,,Potterow,UG,Home,06/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,,06/12/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
Existing,Email,H'Rood Student,Potterow,PG Taught,Int'l,09/12/2013 11:31:07,,,Misconduct;,,FALSE
New,Visit,,Potterow,UG,Home,09/12/2013 00:00:00,,Uni Info;,Academic other;,,FALSE
Existing,Visit,,Potterow,,,09/12/2013 11:04:57,,C Card;,,,TRUE
Existing,Visit,H'Rood Student,Potterow,UG,Home,09/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,Int'l,09/12/2013 12:05:03,,,,Council Tax;Accom search ;,TRUE
New,Visit,Staff,Potterow,,Home,09/12/2013 00:00:00,,Health;,,,FALSE
Existing,Visit,,Potterow,,Home,09/12/2013 00:00:00,Discretionary Fund;Fees;,,,,TRUE
Existing,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,ECA,Potterow,UG,Home,09/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,TRUE
New,Phone,,Potterow,,Int'l,09/12/2013 00:00:00,,Banks;,,,TRUE
New,,Parent/guardian of student ,Potterow,,Home,09/12/2013 00:00:00,Fees;,,Interruption of Studies;,,TRUE
New,Visit,,Potterow,,Int'l,09/12/2013 00:00:00,,Immigration;,,,TRUE
New,Visit,,Potterow,,Int'l,09/12/2013 00:00:00,,Immigration;,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,09/12/2013 00:00:00,,,Change of Program;,,FALSE
Existing,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,KB Student,Potterow,UG,,09/12/2013 00:00:00,,Uni Info;,Progression;Academic other;,,FALSE
Existing,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,Home,09/12/2013 00:00:00,,,Interruption of Studies;,,FALSE
Existing,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,FALSE
New,Email,KB Student,Potterow,PG Taught,Int'l,09/12/2013 00:00:00,,,Change of Program;Complaint (Academic) ;,,FALSE
New,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,ECA,Potterow,Research,Home,09/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,,,09/12/2013 00:00:00,,C Card;,,,FALSE
New,Email,H'Rood Student,Potterow,UG,Home,10/12/2013 10:11:41,Debt;,,,,FALSE
New,Social Networks,,Potterow,UG,EU,10/12/2013 00:00:00,,,,Uni Accom;,FALSE
New,Phone,KB Student,Potterow,PG Taught,Home,10/12/2013 10:51:12,,,Complaint (Academic) ;,,FALSE
New,Visit,KB Student,Potterow,UG,Int'l,10/12/2013 00:00:00,,,Progression;Complaint (Academic) ;,,FALSE
New,Visit,GS Student,Potterow,UG,Home,10/12/2013 11:26:03,,C Card;,,,FALSE
New,Visit,GS Student,Potterow,UG,Home,10/12/2013 11:26:03,,C Card;,,,FALSE
New,Visit,GS Student,Potterow,Research,Home,10/12/2013 00:00:00,Discretionary Fund;Fees;Funding;,,,,FALSE
New,Phone,GS Student,Potterow,UG,Int'l,10/12/2013 00:00:00,,Uni Info;,Academic other;,,FALSE
Existing,Visit,H'Rood Student,Potterow,UG,Home,10/12/2013 11:22:56,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
New,Phone,GS Student,Potterow,UG,Int'l,10/12/2013 00:00:00,,,Academic other;,,FALSE
New,Email,H'Rood Student,Potterow,UG,Home,10/12/2013 00:00:00,,Uni Info;,,,TRUE
Existing,Phone,,Potterow,UG,Home,10/12/2013 00:00:00,Discretionary Fund;,Uni Info;,,,FALSE
Existing,Email,H'Rood Student,Potterow,PG Taught,Int'l,10/12/2013 13:23:31,,,Misconduct;,,FALSE
Existing,Phone,,Potterow,Research,Int'l,10/12/2013 00:00:00,,Legal;,,,TRUE
New,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,10/12/2013 15:24:52,,C Card;,,,FALSE
New,Visit,Little France,Potterow,UG,Home,10/12/2013 16:03:03,Discretionary Fund;,Health;,,,TRUE
Existing,,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
Existing,,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,Public,Potterow,,,10/12/2013 00:00:00,,Uni Info;,,,TRUE
New,Visit,ECA,Potterow,,EU,10/12/2013 00:00:00,,Complaints;,,,FALSE
Existing,Visit,KB Student,Potterow,UG,Home,10/12/2013 16:21:11,,,Academic Appeal;,,FALSE
New,Phone,KB Student,Potterow,UG,Home,10/12/2013 00:00:00,,,Change of Program;,,FALSE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,,10/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,UG,Home,10/12/2013 00:00:00,,Personal;,,,TRUE
New,Phone,,Potterow,UG,Home,11/12/2013 10:19:27,,,Academic other;,,FALSE
New,Visit,,Potterow,UG,Home,11/12/2013 10:42:36,,Uni Info;Health;Personal;,,,TRUE
New,Email,,Potterow,,,11/12/2013 00:00:00,,EUSA/TAP info ;,,,FALSE
New,Text,,Potterow,,,11/12/2013 00:00:00,,Uni Info;,Academic other;,,FALSE
Existing,Email,H'Rood Student,Potterow,PG Taught,Int'l,11/12/2013 00:00:00,,,Misconduct;,,FALSE
New,Visit,KB Student,Potterow,UG,EU,11/12/2013 00:00:00,,,Interruption of Studies;Withdrawal/Transfer;,,FALSE
Existing,Visit,,Potterow,Research,Int'l,11/12/2013 00:00:00,,,,Council Tax;,TRUE
New,Visit,Little France,Potterow,UG,Home,11/12/2013 00:00:00,,,Interruption of Studies;,,FALSE
New,Email,Parent/guardian of student ,Potterow,,,11/12/2013 11:44:59,Discretionary Fund;,,,,TRUE
Existing,Email,Parent/guardian of student ,Potterow,,,11/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Email,Parent/guardian of student ,Potterow,,,11/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Phone,,Potterow,,Home,11/12/2013 00:00:00,,,Interruption of Studies;,,FALSE
New,Visit,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Phone,Staff,Potterow,,,11/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,UG,Home,11/12/2013 00:00:00,Funding;,,,,TRUE
Existing,Email,,Potterow,UG,Home,11/12/2013 00:00:00,Small Loans;,,,,TRUE
New,Visit,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,H'Rood Student,Potterow,PG Taught,,11/12/2013 00:00:00,Discretionary Fund;Childcare;,,,,TRUE
Existing,Visit,,Potterow,,Home,11/12/2013 14:45:20,,C Card;,,,TRUE
New,Visit,KB Student,Potterow,UG,Home,11/12/2013 00:00:00,SAAS/SFE;Funding;,,,,TRUE
New,Visit,,Potterow,UG,EU,11/12/2013 00:00:00,,,Supervision;,,TRUE
Existing,,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
Existing,,,Potterow,,,11/12/2013 00:00:00,,C Card;,,,TRUE
New,Phone,,Potterow,UG,Home,11/12/2013 00:00:00,Discretionary Fund;SAAS/SFE;Funding;,,,,FALSE
Existing,Email,,Potterow,UG,Home,11/12/2013 00:00:00,Discretionary Fund;SAAS/SFE;Funding;,,,,TRUE
Existing,Visit,KB Student,Potterow,Research,EU,12/12/2013 09:16:46,,Complaints;,Complaint (Academic) ;,,FALSE
New,Visit,GS Student,Potterow,Research,EU,12/12/2013 00:00:00,,,Complaint (Academic) ;Supervision;,,FALSE
Existing,Visit,,Potterow,,Home,12/12/2013 10:54:05,,C Card;,,,TRUE
New,Phone,,Potterow,Research,Int'l,12/12/2013 00:00:00,,,,Council Tax;,FALSE
Existing,Phone,,Potterow,Research,Int'l,12/12/2013 00:00:00,,,,Council Tax;,TRUE
Existing,Visit,,Potterow,UG,Home,12/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Email,,Potterow,,Int'l,12/12/2013 11:08:42,,Uni Info;,,,TRUE
Existing,Visit,,Potterow,,,12/12/2013 11:09:17,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,12/12/2013 00:00:00,,Disability;,Special Circumstances;,,FALSE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,Home,12/12/2013 00:00:00,,Consumer;EUSA/TAP info ;,,,TRUE
New,Email,,Potterow,Research,,12/12/2013 00:00:00,,Uni Info;Consumer;EUSA/TAP info ;,,,TRUE
Existing,Visit,,Potterow,,,12/12/2013 14:09:28,,C Card;,,,FALSE
Existing,Visit,,Potterow,UG,Home,12/12/2013 14:44:42,Discretionary Fund;Small Loans;,,,,TRUE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,UG,Home,12/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,H'Rood Student,Potterow,UG,Home,12/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Email,,Potterow,Research,EU,12/12/2013 00:00:00,Funding;,,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,12/12/2013 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,,Potterow,UG,Home,12/12/2013 00:00:00,SAAS/SFE;Funding;,,,,TRUE
New,,,Potterow,Research,Int'l,12/12/2013 00:00:00,Late Awards;,Employment;,,,FALSE
New,Visit,,Potterow,,Int'l,12/12/2013 00:00:00,Debt;,Consumer;,,,TRUE
New,Visit,,Potterow,UG,Int'l,12/12/2013 00:00:00,Small Loans;Late Awards;Fees;,,,,FALSE
New,Phone,Distance Learner,Potterow,PG Taught,Home,12/12/2013 00:00:00,,,Progression;Special Circumstances;,,FALSE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,UG,Int'l,12/12/2013 00:00:00,Discretionary Fund;Fees;,,,,TRUE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,Research,Int'l,12/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,H'Rood Student,Potterow,UG,Home,12/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,12/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,,Home,12/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,UG,Home,12/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Email,,Potterow,,Home,12/12/2013 00:00:00,,Uni Info;,,,TRUE
New,Phone,,Potterow,UG,Home,12/12/2013 00:00:00,Discretionary Fund;,,Academic other;,,FALSE
Existing,Email,,Potterow,UG,Home,12/12/2013 00:00:00,Discretionary Fund;,,Academic other;,,TRUE
Existing,Email,GS Student,Potterow,UG,Home,13/12/2013 10:55:14,,,Academic Appeal;,,FALSE
Existing,Visit,,Potterow,,,13/12/2013 11:22:35,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,13/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,13/12/2013 00:00:00,,C Card;,,,FALSE
New,Visit,,Potterow,UG,Home,13/12/2013 00:00:00,,Uni Info;Disability;,Academic other;,,TRUE
Existing,Visit,ECA,Potterow,,,13/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Email,GS Student,Potterow,UG,Home,13/12/2013 00:00:00,,,Academic Appeal;,,FALSE
Existing,Email,,Potterow,UG,Home,13/12/2013 14:11:56,Discretionary Fund;,,,,FALSE
New,Phone,,Potterow,Research,Home,13/12/2013 14:41:06,Discretionary Fund;,,,,FALSE
Existing,Visit,,Potterow,Research,Home,13/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,,Potterow,,Home,13/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,UG,Home,13/12/2013 00:00:00,SAAS/SFE;,,,Uni Accom;,TRUE
New,Phone,H'Rood Student,Potterow,PG Taught,,13/12/2013 00:00:00,Fees;,,Interruption of Studies;Withdrawal/Transfer;Special Circumstances;,,FALSE
New,Visit,,Potterow,UG,Home,13/12/2013 16:21:16,Discretionary Fund;,,,,TRUE
New,Phone,Public,Potterow,,Home,13/12/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,,Home,13/12/2013 00:00:00,,Health;,,,FALSE
New,Email,,Potterow,UG,Int'l,13/12/2013 00:00:00,Fees;Funding;,,,,TRUE
Existing,Visit,ECA,Potterow,Research,Other,13/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Email,,Potterow,,,16/12/2013 09:15:51,,EUSA/TAP info ;,,,FALSE
Existing,Email,KB Student,Potterow,Research,EU,16/12/2013 00:00:00,,City Info;,Complaint (Academic) ;,,FALSE
New,Email,H'Rood Student,Potterow,UG,Home,16/12/2013 09:20:59,Discretionary Fund;Budgeting;,,,,FALSE
New,Email,,Potterow,Research,Int'l,16/12/2013 00:00:00,,EUSA/TAP info ;,,,FALSE
New,Email,Easter Bush,Potterow,UG,Home,16/12/2013 00:00:00,Discretionary Fund;,EUSA/TAP info ;,,,TRUE
New,Email,Little France,Potterow,Research,Int'l,16/12/2013 00:00:00,,EUSA/TAP info ;,Academic other;,,FALSE
New,Email,GS Student,Potterow,,,16/12/2013 00:00:00,,,Interruption of Studies;Withdrawal/Transfer;,,FALSE
New,Visit,,Potterow,UG,Home,16/12/2013 10:49:30,,,,Tenancy;,TRUE
Existing,Email,GS Student,Potterow,UG,Home,16/12/2013 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,Public,Potterow,,EU,16/12/2013 00:00:00,,Uni Info;,,,TRUE
New,Phone,,Potterow,Research,EU,16/12/2013 11:12:12,,,,Council Tax;,TRUE
New,Phone,,Potterow,UG,Home,16/12/2013 00:00:00,,Employment;,,,TRUE
New,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
New,Letter,,Potterow,UG,Home,16/12/2013 00:00:00,Fees;,,,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,Research,EU,16/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
New,Email,Staff,Potterow,,,16/12/2013 00:00:00,,Complaints;Harrassment;,Discipline;,Tenancy;,FALSE
New,Visit,,Potterow,,Int'l,16/12/2013 12:43:20,,EUSA/TAP info ;,,,TRUE
New,Visit,,Potterow,UG,Home,16/12/2013 00:00:00,Discretionary Fund;Debt;,,,,FALSE
New,Visit,,Potterow,,EU,16/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Email,GS Student,Potterow,UG,Home,16/12/2013 00:00:00,,,Academic Appeal;,,FALSE
New,Visit,Little France,Potterow,UG,Home,16/12/2013 00:00:00,Discretionary Fund;,,,,FALSE
New,Visit,,Potterow,,Int'l,16/12/2013 00:00:00,,Uni Info;Health;,,Council Tax;,TRUE
New,Visit,Public,Potterow,,Int'l,16/12/2013 00:00:00,,Health;,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,16/12/2013 14:48:04,,Uni Info;,Academic other;,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Int'l,16/12/2013 00:00:00,,Health;,,Council Tax;,TRUE
New,Visit,,Potterow,UG,Home,16/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Home,16/12/2013 00:00:00,,Health;,,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,UG,Int'l,16/12/2013 00:00:00,,Consumer;,,,TRUE
Existing,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,GS Student,Potterow,UG,Home,16/12/2013 00:00:00,,,Change of Program;,,FALSE
Existing,Phone,,Potterow,Other,Int'l,16/12/2013 00:00:00,,,Discipline;,,FALSE
New,Visit,,Potterow,,,16/12/2013 00:00:00,,C Card;,,,TRUE
New,Phone,,Potterow,,Home,16/12/2013 00:00:00,,EUSA/TAP info ;,,,TRUE
Existing,Visit,,Potterow,,EU,17/12/2013 11:11:20,,EUSA/TAP info ;,,,TRUE
Existing,Visit,,Potterow,,,17/12/2013 00:00:00,,C Card;,,,TRUE
New,Visit,,Potterow,,,17/12/2013 00:00:00,,C Card;,,,TRUE
Existing,Email,,Potterow,,EU,17/12/2013 00:00:00,,,,Council Tax;,TRUE
New,Visit,ECA,Potterow,,Home,17/12/2013 12:00:16,,Complaints;Harrassment;,,Tenancy;,FALSE
Existing,Email,Staff,Potterow,Other,,17/12/2013 12:57:10,,,Discipline;,,FALSE
New,Visit,,Potterow,,Home,17/12/2013 00:00:00,,Uni Info;,,,FALSE
New,Email,,Potterow,,,17/12/2013 00:00:00,Discretionary Fund;Debt;,,,,FALSE
Existing,Visit,,Potterow,,,17/12/2013 13:43:23,,C Card;,,,TRUE
New,Visit,,Potterow,,Int'l,17/12/2013 00:00:00,Discretionary Fund;,,,,TRUE
New,Visit,ECA,Potterow,UG,Home,17/12/2013 00:00:00,,Complaints;Harrassment;Personal;,,Tenancy;,FALSE
New,Email,Little France,Potterow,UG,Home,17/12/2013 00:00:00,Discretionary Fund;,Crime;,,,TRUE
New,Visit,,Potterow,UG,Home,17/12/2013 00:00:00,Discretionary Fund;Small Loans;SAAS/SFE;Debt;Budgeting;Funding;,,,,FALSE
New,Visit,,Potterow,UG,EU,17/12/2013 00:00:00,,,,Accom search ;,TRUE
New,Visit,,Potterow,UG,EU,17/12/2013 00:00:00,,,,Accom search ;,TRUE
New,Visit,,Potterow,UG,EU,17/12/2013 00:00:00,,,,Accom search ;,TRUE
New,Visit,,Potterow,,,17/12/2013 00:00:00,,C Card;,,,FALSE
Existing,Visit,,Potterow,,,17/12/2013 00:00:00,,C Card;,,,FALSE
New,Email,,Potterow,Research,Int'l,17/12/2013 16:22:45,,,,Council Tax;,TRUE
New,Email,,Potterow,Research,Int'l,17/12/2013 16:22:45,,,,Council Tax;,TRUE
New,Email,KB Student,Potterow,Research,Int'l,17/12/2013 00:00:00,,,,Deposits;,TRUE
New,Visit,,Potterow,UG,Int'l,17/12/2013 00:00:00,,Banks;Crime;,,,TRUE
New,Email,,Potterow,UG,Home,17/12/2013 18:06:36,,,,Tenancy;,TRUE
Existing,Email,,Potterow,PG Taught,Int'l,17/12/2013 00:00:00,,,,Council Tax;,TRUE
Existing,Email,,Potterow,Research,Int'l,17/12/2013 00:00:00,,,,Deposits;,FALSE
New,Email,,Potterow,,,18/12/2013 10:57:07,,Uni Info;,Academic other;,,FALSE
Existing,Visit,,Potterow,,,18/12/2013 10:21:12,,C Card;,,,TRUE
Existing,Visit,,Potterow,,,18/12/2013 10:21:12,,C Card;,,,TRUE
